example_id,example_class,example_note,plate_id,well,cell_line,compound,compound_id,project,conc_M,tz_rlu,c_rlu,ti_rlu,pct_growth,gi50_M,tgi_M,lc50_M
06,valid,weak µM GI50,NBIO-HTS-06,H03,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9400,45600,37636,78.0,6.50e-05,,
06,valid,weak µM GI50,NBIO-HTS-06,H04,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,9400,45600,42704,92.0,6.50e-05,,
06,valid,weak µM GI50,NBIO-HTS-06,H05,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9400,45600,44514,97.0,6.50e-05,,
06,valid,weak µM GI50,NBIO-HTS-06,H06,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9400,45600,45238,99.0,6.50e-05,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,A01,A549,vehicle,VEH,mAb-2301 PK Study,,8000,40000,40000,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,A02,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8000,40000,12800,15.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,A03,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8000,40000,16960,28.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,A04,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8000,40000,22400,45.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,A05,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8000,40000,30400,70.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,A06,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8000,40000,36800,90.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,B01,MCF7,vehicle,VEH,mAb-2301 PK Study,,8200,40800,40800,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,B02,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8200,40800,38518,93.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,B03,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8200,40800,39170,95.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,B04,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8200,40800,39822,97.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,B05,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8200,40800,40148,98.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,B06,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8200,40800,40800,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,C01,HCT116,vehicle,VEH,mAb-2301 PK Study,,8400,41600,41600,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,C02,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8400,41600,13380,15.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,C03,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8400,41600,17696,28.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,C04,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8400,41600,23340,45.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,C05,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8400,41600,31640,70.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,C06,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8400,41600,38280,90.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,D01,PC-3,vehicle,VEH,mAb-2301 PK Study,,8600,42400,42400,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,D02,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8600,42400,40034,93.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,D03,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8600,42400,40710,95.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,D04,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8600,42400,41386,97.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,D05,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8600,42400,41724,98.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,D06,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8600,42400,42400,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,E01,SK-OV-3,vehicle,VEH,mAb-2301 PK Study,,8800,43200,43200,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,E02,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8800,43200,40792,93.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,E03,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8800,43200,41480,95.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,E04,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8800,43200,42168,97.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,E05,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8800,43200,42512,98.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,E06,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8800,43200,43200,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,F01,U251,vehicle,VEH,mAb-2301 PK Study,,9000,44000,44000,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,F02,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,9000,44000,14250,15.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,F03,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9000,44000,18800,28.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,F04,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,9000,44000,24750,45.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,F05,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9000,44000,33500,70.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,F06,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9000,44000,40500,90.0,1.40e-06,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,G01,MALME-3M,vehicle,VEH,mAb-2301 PK Study,,9200,44800,44800,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,G02,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,9200,44800,42308,93.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,G03,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9200,44800,43020,95.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,G04,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,9200,44800,43732,97.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,G05,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9200,44800,44088,98.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,G06,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9200,44800,44800,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,H01,NCI-H460,vehicle,VEH,mAb-2301 PK Study,,9400,45600,45600,100.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,H02,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,9400,45600,43066,93.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,H03,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9400,45600,43790,95.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,H04,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,9400,45600,44514,97.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,H05,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9400,45600,44876,98.0,,,
07,valid,"line-selective (A549/HCT116/U251); one compound, same plate",NBIO-HTS-07,H06,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9400,45600,45600,100.0,,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,A01,A549,vehicle,VEH,mAb-2301 PK Study,,8000,40000,40000,100.0,,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,A02,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8000,40000,17600,30.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,A03,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8000,40000,22080,44.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,A04,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8000,40000,26560,58.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,A05,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8000,40000,32320,76.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,A06,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8000,40000,37760,93.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,B01,MCF7,vehicle,VEH,mAb-2301 PK Study,,8200,40800,40800,100.0,,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,B02,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8200,40800,17980,30.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,B03,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8200,40800,22544,44.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,B04,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8200,40800,27108,58.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,B05,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8200,40800,32976,76.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,B06,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8200,40800,38518,93.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,C01,HCT116,vehicle,VEH,mAb-2301 PK Study,,8400,41600,41600,100.0,,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,C02,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8400,41600,18360,30.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,C03,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8400,41600,23008,44.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,C04,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8400,41600,27656,58.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,C05,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8400,41600,33632,76.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,C06,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8400,41600,39276,93.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,D01,PC-3,vehicle,VEH,mAb-2301 PK Study,,8600,42400,42400,100.0,,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,D02,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8600,42400,18740,30.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,D03,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8600,42400,23472,44.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,D04,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8600,42400,28204,58.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,D05,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8600,42400,34288,76.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,D06,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8600,42400,40034,93.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,E01,SK-OV-3,vehicle,VEH,mAb-2301 PK Study,,8800,43200,43200,100.0,,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,E02,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8800,43200,19120,30.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,E03,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8800,43200,23936,44.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,E04,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,8800,43200,28752,58.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,E05,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8800,43200,34944,76.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,E06,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8800,43200,40792,93.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,F01,U251,vehicle,VEH,mAb-2301 PK Study,,9000,44000,44000,100.0,,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,F02,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,9000,44000,19500,30.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,F03,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9000,44000,24400,44.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,F04,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,9000,44000,29300,58.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,F05,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9000,44000,35600,76.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,F06,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9000,44000,41550,93.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,G01,MALME-3M,vehicle,VEH,mAb-2301 PK Study,,9200,44800,44800,100.0,,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,G02,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,9200,44800,19880,30.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,G03,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9200,44800,24864,44.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,G04,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,9200,44800,29848,58.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,G05,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9200,44800,36256,76.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,G06,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9200,44800,42308,93.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,H01,NCI-H460,vehicle,VEH,mAb-2301 PK Study,,9400,45600,45600,100.0,,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,H02,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,9400,45600,20260,30.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,H03,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9400,45600,25328,44.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,H04,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,9400,45600,30396,58.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,H05,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9400,45600,36912,76.0,3.10e-06,,
08,valid,second plate_id; same NBIO-CMPD-001 (no second 0059 compound),NBIO-HTS-08,H06,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9400,45600,43066,93.0,3.10e-06,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,A01,A549,vehicle,VEH,mAb-2301 PK Study,,12000,11500,11500,,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,A02,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,12000,11500,11800,-1.7,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,A03,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,12000,11500,11700,-2.5,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,A04,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,12000,11500,11600,-3.3,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,A05,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,12000,11500,11550,-3.8,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,A06,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,12000,11500,11500,-4.2,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,B01,MCF7,vehicle,VEH,mAb-2301 PK Study,,12000,11500,11500,,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,B02,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,12000,11500,11800,-1.7,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,B03,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,12000,11500,11700,-2.5,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,B04,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,12000,11500,11600,-3.3,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,B05,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,12000,11500,11550,-3.8,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,B06,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,12000,11500,11500,-4.2,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,C01,HCT116,vehicle,VEH,mAb-2301 PK Study,,12000,11500,11500,,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,C02,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,12000,11500,11800,-1.7,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,C03,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,12000,11500,11700,-2.5,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,C04,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,12000,11500,11600,-3.3,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,C05,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,12000,11500,11550,-3.8,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,C06,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,12000,11500,11500,-4.2,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,D01,PC-3,vehicle,VEH,mAb-2301 PK Study,,12000,11500,11500,,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,D02,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,12000,11500,11800,-1.7,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,D03,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,12000,11500,11700,-2.5,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,D04,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,12000,11500,11600,-3.3,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,D05,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,12000,11500,11550,-3.8,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,D06,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,12000,11500,11500,-4.2,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,E01,SK-OV-3,vehicle,VEH,mAb-2301 PK Study,,12000,11500,11500,,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,E02,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,12000,11500,11800,-1.7,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,E03,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,12000,11500,11700,-2.5,,,
